partner_id,name,project_id,project_type,budget,completion_percent,budget_executed
P002,PARTNER02,pr02621,production,145038,0.5841649680156522,84726.11863105417
P002,PARTNER02,pr02643,scaling,279776,0.2319890027746353,64904.955240276366
P002,PARTNER02,pr02644,optimization,22703,0.32491163686069857,7376.468891648439
P002,PARTNER02,pr02651,optimization,18859,0.4516691357517762,8518.028231142747
P002,PARTNER02,pr02658,mvp,3716,0.15659695265886125,581.9142760803285
P002,PARTNER02,pr02686,mvp,3657,0.6836826046756537,2500.2272852988654
P002,PARTNER02,pr02688,mvp,16416,0.1847153087717446,3032.2865087969594
P002,PARTNER02,pr02693,scaling,224532,0.5402628633633527,121306.30123670031
P002,PARTNER02,pr02725,scaling,248814,0.033327892222414064,8292.446175427733
P002,PARTNER02,pr02737,production,63493,0.4945750347247413,31402.052679778
P002,PARTNER02,pr02743,production,91798,0.15618890943448085,14337.829508266474
P002,PARTNER02,pr02745,mvp,4299,0.7627990651586167,3279.2731811168933
P002,PARTNER02,pr02753,scaling,337900,0.12140397834719115,41022.40428351589
P002,PARTNER02,pr02770,mvp,14839,0.08604570695520021,1276.832245508216
P002,PARTNER02,pr02789,production,169442,0.3904752231364418,66162.90275868497
P002,PARTNER02,pr02797,production,43618,0.06388641688736597,2786.5977317931292
P002,PARTNER02,pr02805,optimization,37053,0.8450656403868944,31312.217173255598
P002,PARTNER02,pr02818,scaling,204467,0.7075862676161091,144678.04138066297
P002,PARTNER02,pr02843,scaling,282225,0.8375219774821733,236369.64009490635
P002,PARTNER02,pr02861,optimization,28637,0.4022778670132585,11520.031277658683
P002,PARTNER02,pr02865,mvp,2823,0.7306805396961813,2062.7111635623196
P002,PARTNER02,pr02883,optimization,24452,0.34024613173451224,8319.698413172293
P002,PARTNER02,pr02886,mvp,1551,0.7717517667552043,1196.9869902373218
P002,PARTNER02,pr02897,scaling,378185,0.8580853326550417,324515.0015301469
P002,PARTNER02,pr02900,optimization,39871,0.8020216960137158,31977.40704176286
P002,PARTNER02,pr02909,optimization,18545,0.6496929977211261,12048.556642738284
P002,PARTNER02,pr02912,production,214255,0.39951848174293564,85598.83230583268
P002,PARTNER02,pr02919,scaling,270479,0.8625242715679099,233294.7024494167
P002,PARTNER02,pr02921,scaling,293486,0.4606257095581837,135187.1969953931
P002,PARTNER02,pr02924,optimization,39078,0.20639631162914596,8065.555065843766
P002,PARTNER02,pr02926,optimization,37693,0.8508933273093622,32072.72218627179
P002,PARTNER02,pr02928,mvp,6952,0.9124852710035558,6343.59760401672
P002,PARTNER02,pr02937,mvp,10902,0.6264680972290246,6829.755195990827
P002,PARTNER02,pr02943,scaling,274330,0.03132570839704158,8593.581584560417
P002,PARTNER02,pr02949,mvp,5199,0.31697520820589986,1647.9541074624733
P002,PARTNER02,pr02957,optimization,21301,0.44284709251476706,9433.085917657054
P002,PARTNER02,pr02959,optimization,31791,0.3823664832906056,12155.812870291642
P002,PARTNER02,pr02964,scaling,187927,0.9801411447682029,184194.98491285407
P002,PARTNER02,pr02970,optimization,22857,0.03929407232305638,898.1446110880996
P002,PARTNER02,pr02976,optimization,20475,0.9802544739271137,20070.710353657654
P002,PARTNER02,pr02979,mvp,11101,0.4687354362820342,5203.432078166861
P002,PARTNER02,pr02986,mvp,5948,0.6530146395690248,3884.1310761565596
P002,PARTNER02,pr02991,optimization,35818,0.12288602750280977,4401.53173309564
P002,PARTNER02,pr02997,optimization,21724,0.6121344719045263,13298.00926765393
P002,PARTNER02,pr03006,production,190388,0.23850293785376683,45408.09733210296
P002,PARTNER02,pr03027,production,47923,0.8539298325896233,40922.879367192516
P002,PARTNER02,pr03029,mvp,12706,0.7488344521607049,9514.690549153916
P002,PARTNER02,pr03034,production,67128,0.35185260916952743,23619.161948332036
P002,PARTNER02,pr03060,mvp,678,0.9113570329037968,617.9000683087742
P002,PARTNER02,pr03064,production,125931,0.9907936129630591,124771.630474051
P002,PARTNER02,pr03075,scaling,228424,0.04664813145817946,10655.552780203185
P002,PARTNER02,pr03092,mvp,2936,0.2732270617555029,802.1946533141564
P002,PARTNER02,pr03094,scaling,244916,0.5118764359371115,125366.7291839736
P002,PARTNER02,pr03099,optimization,15554,0.886545265563441,13789.325060573761
P002,PARTNER02,pr03106,mvp,4321,0.49277025688164944,2129.260279985607
P002,PARTNER02,pr03107,mvp,12292,0.45627470901290923,5608.5287231866805
P002,PARTNER02,pr03111,optimization,46338,0.96426512229473,44682.1172368932
P002,PARTNER02,pr03118,mvp,7978,0.47479185551738556,3787.889423317702
P002,PARTNER02,pr03121,mvp,14521,0.39753663360642716,5772.629456598929
P002,PARTNER02,pr03129,production,98620,0.9693812680093947,95600.38065108651
P002,PARTNER02,pr03172,production,198874,0.5094056062969241,101307.53054669448
P002,PARTNER02,pr03182,scaling,235383,0.3208522407970227,75523.16299552559
P002,PARTNER02,pr03183,optimization,21948,0.37281565621104257,8182.558022519962
P002,PARTNER02,pr03185,scaling,362566,0.5133634458137922,186128.1310949234
P002,PARTNER02,pr03191,optimization,38744,0.13599583938667997,5269.022801197529
P002,PARTNER02,pr03194,mvp,7330,0.6455657057739443,4731.996623323012
P002,PARTNER02,pr03208,scaling,349209,0.5742153352387847,200521.16300340075
P002,PARTNER02,pr03211,scaling,292360,0.9798597974023193,286471.8103685421
P002,PARTNER02,pr03218,production,122311,0.47911271325212434,58600.755070580584
P002,PARTNER02,pr03236,optimization,34831,0.07918272128447912,2758.013365059692
P002,PARTNER02,pr03246,production,67423,0.9741145952344876,65677.72835449486
P002,PARTNER02,pr03256,optimization,19776,0.7164281472222676,14168.083039467563
P002,PARTNER02,pr03257,scaling,292992,0.10148954202088084,29735.62389578192
P002,PARTNER02,pr03291,scaling,358719,0.8277870127508898,296942.92942698643
P002,PARTNER02,pr03293,scaling,155701,0.7892970539426712,122894.34059592786
P002,PARTNER02,pr03298,production,209309,0.21905234922691572,45849.6281643365
P002,PARTNER02,pr03300,optimization,29778,0.2220939545473086,6613.513778509756
P002,PARTNER02,pr03318,scaling,269825,0.6934213444091312,187102.4142551938
P002,PARTNER02,pr03320,optimization,23648,0.5304040348188906,12542.994615397127
P002,PARTNER02,pr03321,mvp,12995,0.8634453190783091,11220.471921422628
P002,PARTNER02,pr03356,scaling,344437,0.6404949843828862,220610.1709358882
P002,PARTNER02,pr03384,optimization,29773,0.5972751858695273,17782.674108893436
P002,PARTNER02,pr03408,optimization,24656,0.08253752743849331,2035.045276523491
P002,PARTNER02,pr03440,production,133870,0.7586796339313704,101564.44259439256
P002,PARTNER02,pr03445,scaling,299071,0.581123523163972,173797.19319617227
P002,PARTNER02,pr03451,scaling,327299,0.2019111559939715,66085.31944567087
P002,PARTNER02,pr03453,optimization,29647,0.5270329542836834,15624.94599564836
P002,PARTNER02,pr03465,mvp,3670,0.3891407538434721,1428.1465666055426
P002,PARTNER02,pr03471,production,170330,0.2268918069647906,38646.48148031278
P002,PARTNER02,pr03485,production,238456,0.3499609511776654,83450.28857402138
P002,PARTNER02,pr03501,scaling,212631,0.29590619619522573,62918.83040318704
P002,PARTNER02,pr03502,production,69120,0.6029447372910637,41675.54024155832
P002,PARTNER02,pr03511,scaling,351451,0.3242088070917972,113943.50946121923
P002,PARTNER02,pr03522,mvp,7034,0.7556317290909472,5315.113582425723
P002,PARTNER02,pr03531,mvp,13159,0.5266193677539872,6929.784260274718
P002,PARTNER02,pr03535,optimization,37854,0.9214948469775057,34882.2659374865
P002,PARTNER02,pr03566,production,187714,0.8387556923829667,157446.1860399762
P002,PARTNER02,pr03577,scaling,194737,0.48152293976813704,93770.3327216277
P002,PARTNER02,pr03587,optimization,22291,0.5377175393188097,11986.261668955587
P002,PARTNER02,pr03594,production,154032,0.12340899526452587,19008.934358585448
P002,PARTNER02,pr03610,mvp,6037,0.5973748988580172,3606.35226440585
P002,PARTNER02,pr03617,scaling,270001,0.5722013541608448,154494.93782478228
P002,PARTNER02,pr03618,production,200037,0.6452092297033385,129065.71868216673
P002,PARTNER02,pr03634,mvp,12350,0.12942801868739112,1598.4360307892803
P002,PARTNER02,pr03649,production,95277,0.24814662990495204,23642.666457454114
P002,PARTNER02,pr03653,scaling,212786,0.8307285354163683,176767.40213710733
P002,PARTNER02,pr03658,scaling,425648,0.29926795355733815,127382.80589577387
P002,PARTNER02,pr03702,production,201129,0.4283450169903099,86152.60492224405
P002,PARTNER02,pr03711,optimization,33850,0.19487564157783263,6596.540467409634
P002,PARTNER02,pr03733,production,126504,0.0841703817250842,10647.889969750053
P002,PARTNER02,pr03738,scaling,261747,0.42831786484234463,112110.91616888918
P002,PARTNER02,pr03740,mvp,9704,0.14213740934425087,1379.3014202766105
P002,PARTNER02,pr03742,production,240484,0.07464507033884105,17950.94509536585
P002,PARTNER02,pr03748,scaling,397812,0.2924545716230653,116341.93804651486
P002,PARTNER02,pr03751,mvp,4473,0.1622436768462072,725.7159665330847
P002,PARTNER02,pr03765,production,126329,0.1757655715907331,22204.288893485722
P002,PARTNER02,pr03767,mvp,11146,0.3711416984685357,4136.745371130299
P002,PARTNER02,pr03775,optimization,15917,0.6030298056082393,9598.425415866344
P002,PARTNER02,pr03791,optimization,30431,0.3517338183000011,10703.611824687334
P002,PARTNER02,pr03798,optimization,20380,0.8413712398440714,17147.145868022173
P002,PARTNER02,pr03808,mvp,14404,0.28510091425968476,4106.593568996499
P002,PARTNER02,pr03811,production,47699,0.09708814853998142,4631.007597208573
P002,PARTNER02,pr03819,production,53669,0.38039693407196606,20415.52305470835
P002,PARTNER02,pr03829,production,83500,0.1611796227477957,13458.498499440942
P002,PARTNER02,pr03834,mvp,9268,0.7889726544806696,7312.198561726846
P002,PARTNER02,pr03843,scaling,218734,0.5920109468610006,129492.92245069411
P002,PARTNER02,pr03844,production,182328,0.8385960136353297,152899.53397410238
P002,PARTNER02,pr03855,optimization,25723,0.40668106451318986,10461.057022472784
P002,PARTNER02,pr03867,mvp,3191,0.6162916127320798,1966.5865362280665
P002,PARTNER02,pr03872,scaling,333012,0.764584334981233,254615.75856077037
P002,PARTNER02,pr03873,scaling,198841,0.7784127936889956,154780.3783099136
P002,PARTNER02,pr03875,mvp,5250,0.860657880295994,4518.453871553968
P002,PARTNER02,pr03889,scaling,372136,0.5980489783483011,222555.55460662337
P002,PARTNER02,pr03894,optimization,28736,0.5116177502001396,14701.84766975121
P002,PARTNER02,pr03914,scaling,305869,0.3436314111119069,105106.19608538786
P002,PARTNER02,pr03924,mvp,2328,0.9633722407499872,2242.73057646597
P002,PARTNER02,pr03936,mvp,4825,0.11165261143161986,538.7238501575658
P002,PARTNER02,pr03961,production,125504,0.1512595021336793,18983.672555785288
P002,PARTNER02,pr03964,optimization,36974,0.8687331725884476,32120.540323285262
P002,PARTNER02,pr03968,mvp,1988,0.9783965399012847,1945.052321323754
P002,PARTNER02,pr03970,mvp,14728,0.32892394481580045,4844.391859247109
P002,PARTNER02,pr03978,mvp,5065,0.3716422530536954,1882.3680117169672
P002,PARTNER02,pr04025,scaling,293106,0.8670795270992785,254146.21186996112
P002,PARTNER02,pr04026,scaling,262515,0.7610526878520609,199787.74635148377
P002,PARTNER02,pr04056,optimization,24023,0.29308463664013473,7040.772226005956
P002,PARTNER02,pr04057,production,82045,0.3205243917662758,26297.423722464096
P002,PARTNER02,pr04067,production,132200,0.07284757275629236,9630.44911838185
P002,PARTNER02,pr04075,mvp,9091,0.030386647745042,276.2450146501768
P002,PARTNER02,pr04085,mvp,619,0.2598430405031037,160.8428420714212
P002,PARTNER02,pr04092,production,70125,0.2096384873073642,14700.898922428914
P002,PARTNER02,pr04095,optimization,35799,0.6756738951876076,24188.449773821165
P002,PARTNER02,pr04115,production,74058,0.8820168850155294,65320.40647048008
P002,PARTNER02,pr04127,optimization,40056,0.6327893030476255,25347.008322875685
P002,PARTNER02,pr04130,production,95251,0.1934193772663783,18423.3891039998
P002,PARTNER02,pr04132,optimization,13326,0.6702186903749268,8931.334267936274
P002,PARTNER02,pr04145,scaling,261528,0.3860485206703171,100962.49751386669
P002,PARTNER02,pr04146,mvp,8390,0.3698346946869933,3102.913088423874
P002,PARTNER02,pr04147,scaling,298786,0.15547641023371103,46454.17470808959
P002,PARTNER02,pr04152,optimization,26206,0.7625164518815943,19982.506138009063
P002,PARTNER02,pr04167,scaling,233890,0.3753954999927194,87801.25349329713
P002,PARTNER02,pr04169,mvp,2852,0.5321128275585469,1517.585784196976
P002,PARTNER02,pr04185,optimization,29874,0.04382704067126095,1309.2890130132496
P002,PARTNER02,pr04237,optimization,42536,0.48114948686103076,20466.174573120803
P002,PARTNER02,pr04240,mvp,8043,0.7090290113011731,5702.720337895335
P002,PARTNER02,pr04243,mvp,12269,0.900768871464614,11051.53328399935
P002,PARTNER02,pr04250,scaling,280376,0.9657891498557456,270784.09867995454
P002,PARTNER02,pr04255,scaling,268490,0.5151807929395296,138320.8910963343
P002,PARTNER02,pr04284,scaling,172050,0.09215372341096674,15855.048112856828
P002,PARTNER02,pr04305,production,95411,0.17635552655848571,16826.25714447168
P002,PARTNER02,pr04317,scaling,245666,0.6057475116737217,148811.5682028365
P002,PARTNER02,pr04336,production,144164,0.12034853302781186,17349.925915421467
P002,PARTNER02,pr04340,production,53823,0.48767010581518144,26247.868105290512
P002,PARTNER02,pr04343,production,99552,0.672063283061002,66905.24395528888
P002,PARTNER02,pr04349,mvp,2235,0.09108353785465265,203.57170710514868
P002,PARTNER02,pr04354,mvp,5115,0.16341221283027757,835.8534686268698
P002,PARTNER02,pr04356,mvp,701,0.6885130943785116,482.64767915933663
P002,PARTNER02,pr04358,production,162126,0.4413299657440931,71551.06202622683
P002,PARTNER02,pr04360,scaling,314093,0.46806433383449864,147015.73080707918
P002,PARTNER02,pr04387,scaling,403310,0.7139166600847904,287929.7281787968
P002,PARTNER02,pr04407,production,164529,0.5441783596709674,89533.1213383046
P002,PARTNER02,pr04413,mvp,4155,0.40109829788789914,1666.563427724221
P002,PARTNER02,pr04416,scaling,262944,0.17319354439592577,45540.203337642306
P002,PARTNER02,pr04418,production,83764,0.6864797644692514,57502.29099100237
P002,PARTNER02,pr04427,optimization,45205,0.5928991434857778,26802.005781274584
P002,PARTNER02,pr04433,optimization,32317,0.13974409174015423,4516.109812766565
P002,PARTNER02,pr04445,production,103958,0.7384351908693083,76766.24557239155
P002,PARTNER02,pr04446,optimization,27409,0.1066750246805036,2923.8557514679233
P002,PARTNER02,pr04449,production,156477,0.4807141249313098,75220.70412687656
P002,PARTNER02,pr04450,scaling,279605,0.19362969957951645,54139.8321509307
P002,PARTNER02,pr04456,production,92355,0.7168686686538699,66206.40589352815
P002,PARTNER02,pr04467,scaling,275685,0.3002850419858064,82784.08179985704
P002,PARTNER02,pr04471,optimization,15861,0.10651387970892144,1689.416646063203
P002,PARTNER02,pr04473,scaling,200103,0.9043397255257212,180961.09209687338
P002,PARTNER02,pr04476,production,92351,0.4764701130545028,44002.49141069639
P002,PARTNER02,pr04498,optimization,22289,0.24489839596498647,5458.540347663584
P002,PARTNER02,pr04503,production,199668,0.5764350000826045,115095.62359649347
P002,PARTNER02,pr04515,mvp,5688,0.4347186018006609,2472.6794070421593
P002,PARTNER02,pr04518,production,107923,0.08843140994214727,9543.783055186359
P002,PARTNER02,pr04519,mvp,8761,0.3451448870121608,3023.814355113541
P002,PARTNER02,pr04559,scaling,430150,0.9444789530278854,406267.62164494494
P002,PARTNER02,pr04578,production,212076,0.36752526900584287,77943.28894968313
P002,PARTNER02,pr04611,production,105017,0.466050594259247,48943.235257323344
P002,PARTNER02,pr04618,scaling,323338,0.7700229444901439,248977.67882555415
P002,PARTNER02,pr04621,mvp,5491,0.29154448169652214,1600.870748995603
P002,PARTNER02,pr04630,production,103216,0.05839934652529556,6027.746950954906
P002,PARTNER02,pr04637,production,134845,0.7042691166239001,94967.16903114981
P002,PARTNER02,pr04638,production,65389,0.47668505544408846,31169.959090433502
P002,PARTNER02,pr04659,scaling,376330,0.39408258482756925,148305.09914815915
P002,PARTNER02,pr04679,production,50343,0.3749953434275189,18878.390574171583
P002,PARTNER02,pr04681,optimization,36406,0.8622950717970388,31392.714383842995
P002,PARTNER02,pr04685,scaling,380231,0.5964583637543024,226791.96010866214
P002,PARTNER02,pr04692,optimization,40492,0.730599770742832,29583.445916918754
P002,PARTNER02,pr04698,optimization,20787,0.7468618013117087,15525.016263866488
P002,PARTNER02,pr04701,production,78305,0.0605026078173959,4737.656705141186
P002,PARTNER02,pr04710,scaling,248292,0.09811858009766505,24362.05848960945
P002,PARTNER02,pr04727,optimization,24639,0.7003671592938205,17256.346437840446
P002,PARTNER02,pr04729,scaling,257019,0.4651290439272811,119547.00174114587
P002,PARTNER02,pr04731,mvp,3812,0.6284132657241983,2395.511368940644
P002,PARTNER02,pr04743,scaling,364618,0.636793107686039,232186.22933826817
P002,PARTNER02,pr04744,optimization,33845,0.7355467944582168,24894.58125843835
P002,PARTNER02,pr04794,optimization,26972,0.31782643354459184,8572.414565564732
P002,PARTNER02,pr04815,mvp,4696,0.4986912589632141,2341.8541520912536
P002,PARTNER02,pr04824,optimization,42271,0.17299094006172316,7312.5000273491
P002,PARTNER02,pr04842,scaling,209521,0.5082300999606331,106484.8787738518
P002,PARTNER02,pr04847,optimization,18016,0.5227263789988551,9417.438444043373
P002,PARTNER02,pr04850,production,96934,0.3068841474170978,29747.507945728958
P002,PARTNER02,pr04857,optimization,34097,0.7171367614927601,24452.21215661864
P002,PARTNER02,pr04859,optimization,26472,0.9087797374143831,24057.21720883355
P002,PARTNER02,pr04862,optimization,25064,0.11411910559604604,2860.281262659298
P002,PARTNER02,pr04866,scaling,281572,0.500666180477515,140973.57776941484
P002,PARTNER02,pr04873,scaling,230957,0.2656299893312569,61349.105445979105
P002,PARTNER02,pr04907,production,62898,0.2660538713386573,16734.256399458867
P002,PARTNER02,pr04908,production,70002,0.4097059814438758,28680.238113034196
P002,PARTNER02,pr04916,optimization,21213,0.8741876392614907,18544.142391654
P002,PARTNER02,pr04939,optimization,23462,0.2666423035203609,6255.9617251947075
P002,PARTNER02,pr04949,scaling,223500,0.059562018591958435,13312.11115530271
P002,PARTNER02,pr04965,scaling,285695,0.8383926368916677,239524.58439676499
P002,PARTNER02,pr04966,scaling,231608,0.7710646598327554,178584.7437345448
P002,PARTNER02,pr04969,optimization,24752,0.13607645615056504,3368.164442638786
P002,PARTNER02,pr04970,production,149345,0.10709374956507095,15993.916028795522
P002,PARTNER02,pr04996,production,60442,0.4169656552902563,25202.23813705367
P002,PARTNER02,pr04999,optimization,31377,0.6355733150872261,19942.383907491894
P003,PARTNER03,pr00018,production,100208,0.7160569732537962,71754.63717581642
P003,PARTNER03,pr00026,optimization,44907,0.8771641225042357,39390.809249297716
P003,PARTNER03,pr00037,mvp,10625,0.8362043424439953,8884.67113846745
P003,PARTNER03,pr00039,mvp,10974,0.837711774632907,9193.049014821521
P003,PARTNER03,pr00054,scaling,291660,0.2826356291523151,82433.50759856422
P003,PARTNER03,pr00061,production,136106,0.7592373184947885,103336.75447105168
P003,PARTNER03,pr00073,mvp,11240,0.37599775875713837,4226.214808430235
P003,PARTNER03,pr00074,mvp,2416,0.354086781726731,855.4736646517822
P003,PARTNER03,pr00079,production,143955,0.12999207419797473,18713.00904116945
P003,PARTNER03,pr00084,scaling,424137,0.6849053011981642,290493.67973428575
P003,PARTNER03,pr00093,scaling,349485,0.07588477662391918,26520.591158410396
P003,PARTNER03,pr00095,mvp,12629,0.07794217269396697,984.3316989521089
P003,PARTNER03,pr00101,scaling,178006,0.10977546647479104,19540.691685311653
P003,PARTNER03,pr00126,mvp,8924,0.13809485593385043,1232.3584943536812
P003,PARTNER03,pr00132,mvp,4289,0.765420216026068,3282.8873065358057
P003,PARTNER03,pr00154,mvp,13194,0.23966422403288443,3162.1297718898772
P003,PARTNER03,pr00157,mvp,7266,0.6376991331737594,4633.521901640535
P003,PARTNER03,pr00164,scaling,285881,0.7144733366249943,204254.35194769
P003,PARTNER03,pr00167,production,66563,0.6582988866837408,43818.34879432984
P003,PARTNER03,pr00175,scaling,274483,0.9364762884401702,257046.82107992322
P003,PARTNER03,pr00198,production,50326,0.2013630447923123,10133.796592217908
P003,PARTNER03,pr00199,production,39544,0.5857617242787654,23163.361624879497
P003,PARTNER03,pr00203,mvp,9092,0.2871111979683426,2610.415011928171
P003,PARTNER03,pr00214,optimization,25059,0.06552428523057977,1641.9730635930982
P003,PARTNER03,pr00222,production,198798,0.11427918190317071,22718.47280398653
P003,PARTNER03,pr00241,production,163040,0.07418242364476665,12094.702351042755
P003,PARTNER03,pr00243,production,119030,0.09116728379300656,10851.64178988157
P003,PARTNER03,pr00246,scaling,485145,0.45063015388592315,218620.9660069862
P003,PARTNER03,pr00262,mvp,16232,0.2909610986638278,4722.880553511252
P003,PARTNER03,pr00269,production,36659,0.9802280421172135,35934.17979597493
P003,PARTNER03,pr00273,optimization,20418,0.22934941446811669,4682.856344610006
P003,PARTNER03,pr00275,optimization,32116,0.7248980212320695,23280.824849889144
P003,PARTNER03,pr00289,mvp,1690,0.11002959927349304,185.95002277220323
P003,PARTNER03,pr00291,mvp,9078,0.29432897218819787,2671.9184095244605
P003,PARTNER03,pr00307,scaling,319208,0.16510093622932612,52701.53965189073
P003,PARTNER03,pr00322,mvp,9591,0.4939970745534305,4737.925942041952
P003,PARTNER03,pr00352,production,181623,0.04359288299837877,7917.470188814547
P003,PARTNER03,pr00354,scaling,180139,0.8669659453003563,156174.37842046088
P003,PARTNER03,pr00357,production,126905,0.3789448666839697,48089.998306529174
P003,PARTNER03,pr00359,mvp,2760,0.4005922660176071,1105.6346542085955
P003,PARTNER03,pr00379,mvp,15823,0.6419066913829421,10156.889577752292
P003,PARTNER03,pr00382,production,72997,0.3462544510434613,25275.536162819546
P003,PARTNER03,pr00384,scaling,371351,0.6511821148321314,241817.12952502683
P003,PARTNER03,pr00387,scaling,222801,0.3014961282476146,67173.63886969679
P003,PARTNER03,pr00412,mvp,7243,0.6939737904827881,5026.452164466834
P003,PARTNER03,pr00415,optimization,41119,0.4851309748742413,19948.10055585393
P003,PARTNER03,pr00426,production,168557,0.6528889157263262,110048.99696808237
P003,PARTNER03,pr00427,scaling,194126,0.952077590465014,184823.0143266113
P003,PARTNER03,pr00436,scaling,269821,0.5326794175741154,143728.09312926538
P003,PARTNER03,pr00450,scaling,385418,0.06157073741400425,23730.470472630688
P003,PARTNER03,pr00451,optimization,21337,0.7843817769343782,16736.353974448826
P003,PARTNER03,pr00465,scaling,323104,0.6112378617871206,197493.3980948658
P003,PARTNER03,pr00484,production,140010,0.7926944959287279,110985.15637498119
P003,PARTNER03,pr00493,scaling,244218,0.7149342121621308,174599.80342581126
P003,PARTNER03,pr00495,production,171719,0.2728985962946444,46861.87405712005
P003,PARTNER03,pr00499,optimization,26195,0.943892443821069,24725.262565892903
P003,PARTNER03,pr00523,production,192969,0.05061622172952904,9767.361690925489
P003,PARTNER03,pr00530,optimization,32785,0.653284350742507,21417.92743909309
P003,PARTNER03,pr00532,production,173181,0.48329748915137327,83697.94246872398
P003,PARTNER03,pr00563,mvp,6297,0.5977412183163928,3763.9764517383255
P003,PARTNER03,pr00572,mvp,12462,0.2347763791169073,2925.783236554899
P003,PARTNER03,pr00573,production,36795,0.29789064351326155,10960.88622807046
P003,PARTNER03,pr00582,optimization,27287,0.9770654629202233,26661.185286704134
P003,PARTNER03,pr00598,optimization,27575,0.43211060036991267,11915.449805200342
P003,PARTNER03,pr00609,scaling,309760,0.9702529028129014,300545.5391753244
P003,PARTNER03,pr00617,production,67639,0.3626117373305742,24526.69530130271
P003,PARTNER03,pr00626,optimization,25653,0.2634881738471654,6759.262123701334
P003,PARTNER03,pr00628,scaling,367950,0.7581284409697957,278953.3598548363
P003,PARTNER03,pr00632,scaling,299824,0.5259370129081947,157688.53895818657
P003,PARTNER03,pr00655,optimization,42762,0.22116201720604023,9457.330179764693
P003,PARTNER03,pr00656,mvp,11177,0.853409335102611,9538.556138441883
P003,PARTNER03,pr00658,optimization,16409,0.03418334786176712,560.9145550637367
P003,PARTNER03,pr00682,mvp,16551,0.2441082773028337,4040.2360976392006
P003,PARTNER03,pr00691,scaling,294963,0.7907938845204512,233254.93655980585
P003,PARTNER03,pr00694,mvp,6049,0.1906591642754414,1153.2972847021451
P003,PARTNER03,pr00700,scaling,195457,0.7010848036107981,137031.93245935577
P003,PARTNER03,pr00702,mvp,5667,0.6866134965243647,3891.0386848035746
P003,PARTNER03,pr00706,production,44629,0.05015062171404559,2238.1720964761407
P003,PARTNER03,pr00715,mvp,15477,0.9188176090816764,14220.540135757106
P003,PARTNER03,pr00718,production,85224,0.7672000290982128,65383.85527986609
P003,PARTNER03,pr00719,scaling,373535,0.2175816172211347,81274.34938869654
P003,PARTNER03,pr00738,optimization,25602,0.4549360820066607,11647.273571534526
P003,PARTNER03,pr00754,production,158195,0.7234267119088811,114442.48869042544
P003,PARTNER03,pr00775,optimization,35374,0.14494941391170296,5127.440567712581
P003,PARTNER03,pr00781,optimization,20751,0.4361609903717687,9050.776711204573
P003,PARTNER03,pr00792,scaling,364697,0.6222605439043601,226936.55358028843
P003,PARTNER03,pr00795,scaling,222580,0.5529486707149636,123075.31512773658
P003,PARTNER03,pr00805,scaling,191747,0.7023684185308869,134677.03714804197
P003,PARTNER03,pr00830,production,130487,0.44586405467049134,58179.4629017884
P003,PARTNER03,pr00836,scaling,340717,0.1609758410693381,54847.205641621666
P003,PARTNER03,pr00847,optimization,30616,0.9726314603549667,29778.084790227662
P003,PARTNER03,pr00874,scaling,306224,0.9111873120833489,279027.42345541145
P003,PARTNER03,pr00879,mvp,6936,0.8173892651534436,5669.411943104285
P003,PARTNER03,pr00881,mvp,12254,0.09273457861560905,1136.3695263556733
P003,PARTNER03,pr00888,mvp,8121,0.17916602565496167,1455.0072943439438
P003,PARTNER03,pr00892,production,76636,0.8056043056613861,61738.29156866598
P003,PARTNER03,pr00901,mvp,8662,0.9430469269707176,8168.672481420355
P003,PARTNER03,pr00904,mvp,8162,0.6907509957113384,5637.909626995944
P003,PARTNER03,pr00907,optimization,29458,0.04090996345576026,1205.125703479786
P003,PARTNER03,pr00911,scaling,168400,0.125936582527566,21207.720497642116
P003,PARTNER03,pr00929,mvp,10858,0.1331908194597524,1446.1859176939915
P003,PARTNER03,pr00939,scaling,271849,0.6129165112344775,166620.7406625815
P003,PARTNER03,pr00942,scaling,182328,0.06876079744093978,12537.018675811669
P003,PARTNER03,pr00953,production,114804,0.03424784010214849,3931.7890350870557
P003,PARTNER03,pr00954,scaling,192127,0.07679127573168068,14753.677432500614
P003,PARTNER03,pr00963,optimization,19922,0.9536446652205983,18998.509020524758
P003,PARTNER03,pr00964,mvp,9564,0.4931124382026294,4716.127358969948
P003,PARTNER03,pr00971,mvp,3828,0.6755728178431417,2586.0927467035467
P003,PARTNER03,pr00985,mvp,10867,0.41751781423834833,4537.166087328132
P003,PARTNER03,pr00993,scaling,387435,0.03189387310795521,12356.802727580627
P003,PARTNER03,pr01000,optimization,37539,0.6889195347419153,25861.350414676755
P003,PARTNER03,pr01017,production,61377,0.5295760225886487,32503.78753842349
P003,PARTNER03,pr01018,production,217934,0.20728038427466278,45173.443266514354
P003,PARTNER03,pr01019,production,145237,0.5150789606491355,74808.52300779849
P003,PARTNER03,pr01026,optimization,26040,0.9560694819328901,24896.049309532456
P003,PARTNER03,pr01028,mvp,12910,0.8883386885347648,11468.452468983814
P003,PARTNER03,pr01029,production,138000,0.12224429966500015,16869.71335377002
P003,PARTNER03,pr01031,optimization,35088,0.8118988342505633,28487.906296183766
P003,PARTNER03,pr01043,scaling,183546,0.562544919435443,103252.86978269783
P003,PARTNER03,pr01053,scaling,308751,0.039263162956713685,12122.540826048307
